! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
S(983)              2     488.907     7.279     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=634.94 K, Pc=23.91 bar (from Joback method)
S(8346)             2     576.567     8.211     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=748.79 K, Pc=19.65 bar (from Joback method)
S(8363)             2     576.567     8.211     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=748.79 K, Pc=19.65 bar (from Joback method)
S(8373)             2     526.316     7.618     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=683.53 K, Pc=22.46 bar (from Joback method)
S(8395)             2     509.542     7.424     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=661.74 K, Pc=23.5 bar (from Joback method)
S(8398)             2     371.145     5.437     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=482.01 K, Pc=43.57 bar (from Joback method)
C3H5O(132)          2     348.879     5.098     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=453.09 K, Pc=49.66 bar (from Joback method)
C3H5O(130)          2     402.351     5.617     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=522.53 K, Pc=42.83 bar (from Joback method)
C3H7O2(98)          2     422.794     6.057     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=549.08 K, Pc=35.9 bar (from Joback method)
S(2334)             2     420.529     5.998     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=546.14 K, Pc=36.78 bar (from Joback method)
C5H9O(849)          2     426.289     6.285     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=553.62 K, Pc=32.39 bar (from Joback method)
S(2042)             2     504.168     6.884     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=654.76 K, Pc=29.16 bar (from Joback method)
S(8609)             2     527.183     7.448     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=684.65 K, Pc=24.08 bar (from Joback method)
S(8642)             2     515.199     6.664     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=669.09 K, Pc=32.84 bar (from Joback method)
S(1337)             2     405.777     6.199     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=526.98 K, Pc=32.14 bar (from Joback method)
S(1336)             2     405.777     6.199     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=526.98 K, Pc=32.14 bar (from Joback method)
S(819)              2     473.787     7.112     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=615.31 K, Pc=24.85 bar (from Joback method)
S(735)              2     412.408     5.985     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=535.59 K, Pc=36.29 bar (from Joback method)
S(3149)             2     472.903     6.337     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=614.16 K, Pc=35.05 bar (from Joback method)
C5H10(425)          2     367.083     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.73 K, Pc=40.88 bar (from Joback method)
S(8010)             2     341.100     5.784     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(1577)             2     589.393     8.038     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=765.45 K, Pc=21.41 bar (from Joback method)
S(1581)             2     506.756     6.968     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=658.12 K, Pc=28.26 bar (from Joback method)
S(10087)            2     570.753     7.572     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=741.24 K, Pc=24.8 bar (from Joback method)
S(10081)            2     487.209     6.690     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=632.74 K, Pc=30.69 bar (from Joback method)
S(8122)             2     464.132     6.223     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=602.77 K, Pc=36.33 bar (from Joback method)
S(1985)             2     529.654     7.048     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=687.86 K, Pc=28.54 bar (from Joback method)
S(1730)             2     608.328     8.260     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=790.04 K, Pc=20.36 bar (from Joback method)
S(949)              2     506.584     6.915     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=657.90 K, Pc=28.91 bar (from Joback method)
S(11286)            2     589.706     7.794     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=765.85 K, Pc=23.5 bar (from Joback method)
S(11302)            2     620.022     8.144     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=805.22 K, Pc=21.65 bar (from Joback method)
S(11833)            2     535.985     7.087     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=696.08 K, Pc=28.41 bar (from Joback method)
S(11844)            2     533.636     7.156     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=693.03 K, Pc=27.47 bar (from Joback method)
S(1348)             2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(8920)             2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(1271)             2     471.578     7.082     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=612.44 K, Pc=25.05 bar (from Joback method)
S(1276)             2     471.578     7.082     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=612.44 K, Pc=25.05 bar (from Joback method)
S(1349)             2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
C4H8(1306)          2     531.400     4.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
CH3O(32)            2     417.002     3.690     1.700     0.000     2.000    ! GRI-Mech
S(980)              2     446.744     6.612     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=580.19 K, Pc=29.16 bar (from Joback method)
S(11887)            2     517.303     6.966     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=671.82 K, Pc=28.87 bar (from Joback method)
S(13287)            2     517.303     6.966     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=671.82 K, Pc=28.87 bar (from Joback method)
S(13305)            2     601.728     7.811     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=781.47 K, Pc=23.82 bar (from Joback method)
S(13310)            2     571.916     7.318     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=742.75 K, Pc=27.53 bar (from Joback method)
S(13357)            2     654.723     8.306     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=850.29 K, Pc=21.55 bar (from Joback method)
S(13321)            2     585.850     7.206     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=760.84 K, Pc=29.54 bar (from Joback method)
S(1335)             2     395.365     5.925     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=513.46 K, Pc=35.86 bar (from Joback method)
S(8851)             2     388.064     5.884     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=503.98 K, Pc=35.94 bar (from Joback method)
C2H6(43)            2     252.301     4.302     0.000     0.000     1.500    ! GRI-Mech
S(12748)            2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(8862)             2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(8496)             2     437.870     6.012     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.66 K, Pc=38.01 bar (from Joback method)
S(8498)             2     436.256     6.135     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=566.57 K, Pc=35.64 bar (from Joback method)
S(8497)             2     450.669     6.344     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=585.28 K, Pc=33.3 bar (from Joback method)
S(505)              2     428.975     5.738     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=557.11 K, Pc=42.83 bar (from Joback method)
S(2538)             2     431.192     5.861     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=559.99 K, Pc=40.41 bar (from Joback method)
